gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue Male VarMale Female VarFemale
ENSG00000153944 MSI2 protein_coding 17 0.0210541085498328 6.22849361996256 0.844585429801347 0.39947895051129 0.620379164055483 -8.12627159653954 0.340102445008879 6.20873755334542 0.230283880239582 6.27662658226613 0.407092890827832
ENSG00000169683 LRRC45 protein_coding 17 -0.00841272037435244 3.43800012095148 -0.368204432548299 0.713159420291706 0.851893056180232 -8.12644883680972 0.46702231164403 3.45413276038262 0.118338680233307 3.39869514488287 0.05936936819841
ENSG00000170471 RALGAPB protein_coding 20 -0.0132116929705986 6.30008361097424 -0.844924823250177 0.399289928291987 0.620262239372263 -8.12648525081826 0.340038344902123 6.32551443445653 0.0920656397876531 6.23812487739921 0.120541960189736
ENSG00000035664 DAPK2 protein_coding 15 -0.00577689319625562 3.20073624184278 -0.174744397216529 0.861479585545375 0.93324457502829 -8.12668671258971 0.511620602606194 3.16065942837103 0.270768012786324 3.29837793284668 0.514786575458663
ENSG00000143870 PDIA6 protein_coding 2 0.0211039430856386 5.37266221178583 0.8139421431948 0.416768364534839 0.636504681155248 -8.12687929670377 0.348942728677999 5.38436974075235 0.109409711625055 5.34413841394012 0.117089275545211
ENSG00000151468 CCDC3 protein_coding 10 -0.029742841737527 5.70740804696203 -0.838102403328622 0.403100029194336 0.623690753220955 -8.12709331506877 0.341917914704345 5.74353900879264 0.0834746032442871 5.61937988541108 0.50142355792781
ENSG00000006125 AP2B1 protein_coding 17 -0.014506148639253 8.64085914126097 -0.767382952708658 0.443873136476708 0.658972943050391 -8.12727448613537 0.361260213288031 8.67922836010877 0.0761590527942005 8.54737777170452 0.201766118198375
ENSG00000112308 C6orf62 protein_coding 6 0.0135078514078112 7.19459350438448 0.828312136922969 0.408605798621739 0.629097548461923 -8.1272920063122 0.344882012126791 7.18803431457479 0.0538838747034547 7.21057407592083 0.0412872264085876
ENSG00000123700 KCNJ2 protein_coding 17 0.0101969032475574 3.24009592806246 0.208331692678064 0.835208782752148 0.91910954211648 -8.12733748560071 0.503871536338137 3.19076960892223 0.464602524472253 3.36027277833139 0.965755001208882
ENSG00000176697 BDNF protein_coding 11 -0.0210511691604062 3.48401404120373 -0.443380355568142 0.658030440489413 0.820447593805542 -8.12734879290382 0.449783372527902 3.59955096002076 0.449156934475436 3.20252409354043 2.00444841465233
ENSG00000109107 ALDOC protein_coding 17 -0.024552279188225 8.56308485179836 -0.772749975095129 0.440697846171032 0.656335733556186 -8.12737605694388 0.359814450037189 8.5731280505844 0.164238105514327 8.53861596748328 0.274961638319056
ENSG00000115457 IGFBP2 protein_coding 2 -0.0292422385056707 3.84120285523177 -0.541163183785027 0.589073458011243 0.771439110269712 -8.12754586861367 0.422916085484035 3.87648949568644 0.256813059039184 3.75523176757857 0.413361503644602
ENSG00000128335 APOL2 protein_coding 22 -0.0396210071921149 6.14438508908025 -0.844133899723615 0.399730510386725 0.620584048826184 -8.12758486076319 0.340214766336701 6.17056335331626 0.149876600940382 6.08060531803251 0.376672021320093
ENSG00000176444 CLK2 protein_coding 1 0.0136033727970644 4.54260135516753 0.710720498739302 0.478190011928316 0.686472918491766 -8.12774729253049 0.376336169134381 4.52858555382671 0.0452967938631447 4.57674894388877 0.076673285982442
ENSG00000163626 COX18 protein_coding 4 0.0118464052839185 3.91263598972941 0.56654275549241 0.571740334813947 0.758705750016811 -8.12780827193902 0.415935440088273 3.90557721191096 0.0526032400562255 3.92983373932347 0.0390138370308034
ENSG00000162755 KLHDC9 protein_coding 1 -0.0130417148382963 3.83588505070025 -0.55083948836453 0.582436157222457 0.766227640723526 -8.12799778812378 0.420059068940861 3.84906052060789 0.111269301202449 3.80378481492527 0.25476286636139
ENSG00000107833 NPM3 protein_coding 10 -0.000996856300892058 3.07687934216791 -0.028551923501914 0.977254023443596 0.989678336854568 -8.12811055917574 0.542558553927282 3.09861245824262 0.153726359727737 3.02392956845862 0.316094878691579
ENSG00000108264 TADA2A protein_coding 17 -0.0179385831334676 4.82950288407951 -0.759985598663888 0.448271151810721 0.663156952024912 -8.12839798035075 0.363553958411371 4.84091726128744 0.0589096233938578 4.80169331051838 0.0733924561509979
ENSG00000174928 C3orf33 protein_coding 3 0.00121180469649464 3.07306868014103 0.0499134516910075 0.960247463862222 0.982068094686922 -8.12842799894713 0.538386489296023 3.07164838651859 0.127217876016267 3.0765290318757 0.104395408672025
ENSG00000133703 KRAS protein_coding 12 -0.0138922736683045 6.19890241217222 -0.836606122615641 0.40393858155633 0.624624685244918 -8.12845676365236 0.34242991217819 6.2242921126509 0.216191487034569 6.13704386918781 0.367970984506157
ENSG00000099860 GADD45B protein_coding 19 0.0321511036556954 3.90606004402772 0.537001413858276 0.591938940465582 0.773350530573871 -8.12888123645988 0.423963958714713 3.87779627169061 0.707849023561623 3.9749208711763 0.998528581671732
ENSG00000123612 ACVR1C protein_coding 2 -0.027293527818351 4.27297403371235 -0.660307945451562 0.50991196978503 0.71251889821398 -8.12893057226493 0.39061501971387 4.29273031453327 0.273719395388419 4.22484054953048 0.316500631028713
ENSG00000165655 ZNF503 protein_coding 10 -0.0167348121424369 3.52246804198296 -0.405877131476732 0.685321600940376 0.835415725065023 -8.12912821457619 0.457989157527651 3.55769995031793 0.129749764599057 3.43663030167594 0.261905092093745
ENSG00000155636 RBM45 protein_coding 2 -0.00679983989632697 3.33050448720057 -0.312329723070484 0.755156462044957 0.875454642626537 -8.12916059725786 0.47993917543148 3.3162275121083 0.0802104396387805 3.36528839015266 0.0441553014793262
ENSG00000167925 GHDC protein_coding 17 0.0136786460838425 4.27213800501358 0.653367399671743 0.514364667670722 0.716086870541491 -8.12916487317238 0.392571043034154 4.26931935000918 0.0847728449189314 4.27900527356974 0.047725984900768
ENSG00000151929 BAG3 protein_coding 10 0.0283981562089553 3.73917798934185 0.45026637152702 0.653067689142337 0.817264950742478 -8.12921951732192 0.448038593286345 3.71691611659408 1.36903669479739 3.79341600658186 1.91123848611672
ENSG00000108387 SEPT4 protein_coding 17 0.023147227561016 8.24209740119369 0.783832372907847 0.434182888915615 0.651819207163742 -8.12935062622588 0.357338413190665 8.16193174837817 0.439592236048894 8.43741008259878 0.916484102385945
ENSG00000198924 DCLRE1A protein_coding 10 0.0124662674587206 3.95491175871198 0.583357661509413 0.560392825866991 0.750521943985819 -8.12937843658966 0.411448937958795 3.95828696309963 0.155451561286039 3.94668853347661 0.0986345763777968
ENSG00000172175 MALT1 protein_coding 18 -0.00463322881743368 3.15769040475889 -0.154980555964029 0.877012688758596 0.94089087437468 -8.12938972964602 0.515812434398186 3.14794594820591 0.158122374637063 3.18143144436071 0.146341814594016
ENSG00000116171 SCP2 protein_coding 1 0.0122725380348595 6.05231538650048 0.845990675980505 0.398696663867902 0.619581995325941 -8.12943872918882 0.339665423507012 6.02616734687611 0.0653128687250835 6.1160215194035 0.0804314679626135
ENSG00000160221 C21orf33 protein_coding 21 0.0172467071056995 6.35717129989972 0.846670711522271 0.398318429040084 0.619295865501698 -8.12973073555503 0.339508562254325 6.34491141881928 0.0482257158099339 6.38704082835025 0.0478997519474455
ENSG00000154319 FAM167A protein_coding 8 -0.022815611816841 4.32193294137801 -0.635866417683069 0.525682263064777 0.725154225216994 -8.12995356486347 0.397541921609027 4.33942115154193 0.548933360361443 4.27932530206956 1.14090786796268
ENSG00000058804 NDC1 protein_coding 1 0.0115361507373464 3.85935209487248 0.547109403698041 0.584990575229713 0.768046885272788 -8.12998180628877 0.42105640984965 3.86318168197844 0.172283510293424 3.85002182810525 0.109440853588248
ENSG00000120805 ARL1 protein_coding 12 -0.0138061158527655 6.44459685584088 -0.838504722380341 0.402874739293179 0.623402642468211 -8.13000276562985 0.341759967472848 6.45918362131414 0.129240685743616 6.40905819086967 0.153130964412838
ENSG00000143590 EFNA3 protein_coding 1 -0.0131684018785854 3.54504977342823 -0.443928649093596 0.657634724315387 0.820218070545665 -8.13000999868457 0.449657543959837 3.59253727407379 0.135613292166131 3.4293529536736 0.810462374675739
ENSG00000118363 SPCS2 protein_coding 11 0.0166729050561645 5.7122185134468 0.835594183289546 0.404506293565959 0.625048599170777 -8.13006280971243 0.34266230902678 5.68374585069737 0.0671324347243133 5.78158827359995 0.0969706978939872
ENSG00000083535 PIBF1 protein_coding 13 -0.00365938816771257 3.11795662886142 -0.119509259939292 0.90500702105724 0.955185391021906 -8.13010231919855 0.523648932371717 3.09707347840783 0.221672168364092 3.16883557723927 0.0759754246289743
ENSG00000155099 TMEM55A protein_coding 8 0.0183536127193615 5.29243347595891 0.806711121061107 0.42091221538141 0.64014222790142 -8.13024552563675 0.350936893881937 5.27572954873249 0.197146371518033 5.33313031683783 0.122488389580718
ENSG00000164221 CCDC112 protein_coding 5 0.0131086044611753 3.64853588261778 0.470752048699117 0.638395631634797 0.807332100510408 -8.13068837969272 0.442593235276978 3.61793352132619 0.169591826615301 3.72309436285548 0.134162095554479
ENSG00000111641 NOP2 protein_coding 12 -0.0148632073028703 4.12828281495202 -0.61135949907106 0.541743568192916 0.737048477596026 -8.13073823718233 0.404062553748277 4.13727259631042 0.0623591948024863 4.10638043855153 0.0662542380645352
ENSG00000043591 ADRB1 protein_coding 10 -0.0196458773383999 3.99311988337944 -0.587061027319511 0.557908481615909 0.7487595573563 -8.13078669232646 0.410482767531935 4.04639136833769 0.0959553764391096 3.86333117457205 0.489782183794789
ENSG00000102931 ARL2BP protein_coding 16 0.0126452555931422 5.47556493856235 0.822857565416747 0.411692786452385 0.631959519773715 -8.13088492306291 0.346450993641777 5.45843578535469 0.0802825293963787 5.5172977845592 0.0614374256371219
ENSG00000140937 CDH11 protein_coding 16 0.0220414598034184 5.03258552291387 0.780385045975672 0.436203416222543 0.653241254343661 -8.13098982373403 0.358118003723085 5.02422962500619 0.0762946715449769 5.0529435287253 0.0739938294740928
ENSG00000151640 DPYSL4 protein_coding 10 -0.0201013240978938 5.75055078380382 -0.833202923973371 0.405849734416442 0.626554478695061 -8.13128505551841 0.343487857881049 5.79113980158456 0.138178050950884 5.65166117684712 0.131031921258323
ENSG00000125651 GTF2F1 protein_coding 19 -0.0168056890453737 6.3721480665291 -0.841840446374495 0.401009739304829 0.621697678312615 -8.13129178911652 0.340825277026154 6.41103487440379 0.0801147737255585 6.27740566188896 0.132850653407611
ENSG00000073009 IKBKG protein_coding X -0.011313343899444 3.66762277756128 -0.459767139232876 0.646245859624029 0.81287761809829 -8.13134051312826 0.445633382657411 3.67489693556377 0.0706586454083563 3.64990028351884 0.0471683880838311
ENSG00000136933 RABEPK protein_coding 9 -0.0127267463540726 4.50802367029565 -0.703089204149557 0.482921053278216 0.689664873938595 -8.13177837199069 0.378086053583641 4.51244901125985 0.0526870860622904 4.49724193049198 0.0537213675861176
ENSG00000088888 MAVS protein_coding 20 -0.0199668127888112 3.83393625544295 -0.511623063385532 0.609550556972851 0.787970055496833 -8.13189052834232 0.431978631771532 3.84646469086965 0.289204555334822 3.8034124309488 0.391955485101313
ENSG00000132792 CTNNBL1 protein_coding 20 -0.0135475997164007 4.53975747582589 -0.704008585564152 0.482349725276582 0.689355331291406 -8.13235354327367 0.377916357021856 4.54873505109349 0.0382635244438695 4.51788483790117 0.0434604727993426
ENSG00000008513 ST3GAL1 protein_coding 8 -0.0223657652462498 4.91402175904149 -0.765389939420832 0.445055608888846 0.65999136125266 -8.13242748200402 0.361818527526648 4.94650305393145 0.0776387808816615 4.83488551330958 0.214875194175564
ENSG00000156170 NDUFAF6 protein_coding 8 0.00968721615834102 3.94700406818612 0.573095845366069 0.567304908345617 0.755522449317856 -8.13264743754819 0.414190300319497 3.94268862403469 0.111093736149468 3.95751805939142 0.0974054539544156
ENSG00000173175 ADCY5 protein_coding 3 -0.0264607553408202 6.66399442842797 -0.833920074364037 0.405446548052896 0.626129911085217 -8.13266195874879 0.343255102671742 6.69028058432618 0.173653856591345 6.59995179405779 0.16997568468093
ENSG00000083838 ZNF446 protein_coding 19 0.00374668914202459 3.20408396213787 0.163912566145017 0.869986414909331 0.937957778496461 -8.13276445156611 0.514204461182086 3.21068293046613 0.0737871873631243 3.18800647566537 0.0436054332233856
ENSG00000175575 PAAF1 protein_coding 11 -0.0226895522460116 5.461888359892 -0.819533486446789 0.413580856687309 0.633398948938079 -8.13291757627186 0.347240113274708 5.4332932204998 0.0808477251751713 5.5315565176839 0.170029511091125
ENSG00000102349 KLF8 protein_coding X -0.00282833201104806 3.11380306913817 -0.0968786264541703 0.922932051921752 0.964215868246499 -8.13304740249614 0.528599594098658 3.15907684025584 0.217854392956595 3.00349969950603 0.395585637735079
ENSG00000146648 EGFR protein_coding 7 -0.0229457936667151 4.52849900918172 -0.668833367973992 0.504470460765635 0.708702139157499 -8.13314117707361 0.388522607263018 4.5509178033469 0.573318912707992 4.47387867430656 0.975011555887735
ENSG00000180354 MTURN protein_coding 7 -0.0210087869570714 10.6607518684319 -0.630117540213422 0.529427794797632 0.728242837165803 -8.1331548438199 0.399235151389033 10.5980400009643 0.21053392692858 10.8135407818985 0.430844526645401
ENSG00000156171 DRAM2 protein_coding 1 -0.0111201198928016 3.50071671533516 -0.387550052805492 0.698813230567815 0.843171160999263 -8.13321018046166 0.462240819859607 3.46891701302821 0.156525948314252 3.578192353683 0.169684710762485
ENSG00000119729 RHOQ protein_coding 2 -0.0197797773713926 5.48589487439264 -0.814812690585989 0.416271125389515 0.635991306308895 -8.13327294799704 0.348661287826071 5.44394442519929 0.204730225316741 5.58810142333642 0.227115605541758
ENSG00000107863 ARHGAP21 protein_coding 10 -0.0171854943975057 8.60377305450192 -0.762734720793311 0.446633784264471 0.661593660190068 -8.1333445644599 0.362696935148666 8.59279053982105 0.0609822934324373 8.63053045390622 0.13366632886378
ENSG00000132005 RFX1 protein_coding 19 -0.00484862585527655 3.28881555075681 -0.22638055179326 0.821165862759553 0.911441542077678 -8.133428916907 0.499667807856226 3.30379258756133 0.157047876108594 3.25232604290579 0.0771897044694819
ENSG00000188021 UBQLN2 protein_coding X -0.0170474778372892 6.79158878972441 -0.82891589994855 0.40826495832362 0.628694141826276 -8.13351680227656 0.344660857724667 6.81544147522844 0.0658697347233314 6.73347497413277 0.147986560758037
ENSG00000155729 KCTD18 protein_coding 2 0.00761867430980803 3.44772654795801 0.351650702690615 0.725517215808534 0.859561494195221 -8.13357567047611 0.471226280231962 3.41509529899086 0.07282906721551 3.52722813635068 0.17638818592764
ENSG00000054267 ARID4B protein_coding 1 0.0145353373856366 5.63683526120068 0.825437563675734 0.410230913504221 0.630747328406683 -8.13372030948534 0.345786449647341 5.6151849124761 0.108464506696815 5.68958338354784 0.0884585168588318
ENSG00000183474 GTF2H2C protein_coding 5 0.027351075694309 3.48281756918679 0.390537745509476 0.696607121625048 0.842030522403786 -8.13375863894706 0.461615502315644 3.45342341057333 0.23835039230482 3.55443242835411 0.209079192891265
ENSG00000171451 DSEL protein_coding 18 0.0195528797616391 3.9976122881221 0.576922487121265 0.56472257470075 0.75351118337226 -8.13379449240981 0.413087690004237 3.9529633785706 0.199927728908087 4.10639326775665 0.316188510857797
ENSG00000113070 HBEGF protein_coding 5 0.00158349974705181 3.17118519970577 0.043211344219235 0.965581619555485 0.984214568380134 -8.13387087854797 0.539563222805956 3.12453116939324 0.250531612823533 3.28485138264902 0.586991634320772
ENSG00000173451 THAP2 protein_coding 12 -0.00929514740782169 3.38039419220466 -0.33331335983123 0.739291039463096 0.866551709926342 -8.13388392008132 0.475058435789465 3.35843393910262 0.242144440460808 3.43389735430782 0.19182113656308
ENSG00000254986 DPP3 protein_coding 11 0.0110135075434603 3.65183686079126 0.436466720101685 0.663028432478215 0.822372812117757 -8.13410975691025 0.450838810062071 3.65219278570609 0.100447368509518 3.65096969827149 0.0978822479347571
ENSG00000169359 SLC33A1 protein_coding 3 -0.0173502267874873 4.8591928264864 -0.753391259420535 0.452212699719181 0.666515474999573 -8.13447345985867 0.365395158021999 4.85572002385204 0.0599529832364738 4.86765383654102 0.0412327322790338
ENSG00000111737 RAB35 protein_coding 12 -0.0138332013172618 5.63473638027249 -0.823188630290538 0.411505025066755 0.631766543424626 -8.13456438170013 0.346345200713909 5.66997411878136 0.0664010248167279 5.54888443554179 0.155833787745323
ENSG00000176834 VSIG10 protein_coding 12 0.00148982290481126 3.15501347881546 0.0575624015669003 0.954161929647546 0.97914384700789 -8.1345687251405 0.536783366813719 3.13204302361237 0.085086660976615 3.21097786058296 0.134116442113216
ENSG00000158552 ZFAND2B protein_coding 2 0.0118445846075618 4.62898701685453 0.722625740171139 0.470860618597674 0.680606069941111 -8.13463400863603 0.373119862636382 4.61724525602667 0.0639280451242039 4.65759421596239 0.0447135898756847
ENSG00000102103 PQBP1 protein_coding X -0.0150700148981151 5.14211629064528 -0.791465068514926 0.429728712648425 0.648230016469756 -8.13467270504121 0.355370757599771 5.14382002211073 0.0802226300973901 5.13796538125673 0.0565846290469795
ENSG00000198453 ZNF568 protein_coding 19 -0.0110907126966598 3.71969779802736 -0.483956104458876 0.629013403029094 0.800447348357424 -8.13507385701474 0.438818896652832 3.71775747924611 0.0371326551872064 3.72442512014895 0.0364705310551911
ENSG00000186088 GSAP protein_coding 7 -0.0195927495074955 3.97001664646747 -0.573880537273821 0.566774909845538 0.755439049892689 -8.13519518036839 0.414144579331342 3.98074806323061 0.128631296922084 3.94387101289909 0.153169927565057
ENSG00000164929 BAALC protein_coding 8 -0.0225712950544774 7.55254824364811 -0.805180558256181 0.421792445851479 0.640781549749791 -8.13567594089938 0.35128738102976 7.5588516901156 0.099476355982483 7.53719075589095 0.32216765570421
ENSG00000155792 DEPTOR protein_coding 8 0.0170432494138005 3.87380538482111 0.527844994304725 0.598265973762599 0.778746537206118 -8.13593594095506 0.426922141637741 3.84439661108111 0.121643829101668 3.94545585175128 0.248943282800741
ENSG00000256269 HMBS protein_coding 11 0.00280198908317667 3.18762626278038 0.0910410793038977 0.927562579924122 0.966647826154674 -8.13622459057242 0.529932834927254 3.16529597935247 0.0694642655263806 3.24203095331384 0.097051205798325
ENSG00000165898 ISCA2 protein_coding 14 0.00679863139237842 3.4114330721977 0.337558722646364 0.736094497468563 0.865422077040819 -8.13629521820471 0.474439151763519 3.40414403818239 0.0441632135456374 3.42919180961683 0.085469221426845
ENSG00000141756 FKBP10 protein_coding 17 -0.00904385782493792 3.45181292089854 -0.320804479648995 0.748735843513745 0.872385813726628 -8.13641317929145 0.478256791056495 3.44846341139989 0.532179746874366 3.45997354404073 1.0261314396645
ENSG00000174093 RP11-1407O15.2 protein_coding 17 0.0112694431269858 3.27710044387582 0.251299072287145 0.801873503000148 0.902476099157201 -8.1364988526707 0.494752799044664 3.28476622782438 0.269552867606401 3.25842380661934 0.259913264932272
ENSG00000188888 GPR179 protein_coding 17 -0.00279390435554021 3.06746311026327 -0.0496474386048466 0.960459149022735 0.982068094686922 -8.13663173007422 0.538386489296023 3.17834226483957 0.680829282591232 2.79732117002285 1.47048833831917
ENSG00000204574 ABCF1 protein_coding 6 -0.0153520545605517 5.64755733305372 -0.823405211299226 0.411382220227036 0.631766543424626 -8.13668235816689 0.346345200713909 5.67006750803172 0.0651163617381841 5.59271436128913 0.0576903577507363
ENSG00000109171 SLAIN2 protein_coding 4 -0.0123546388597774 4.56887473952633 -0.705689852635527 0.481305900321843 0.688407968075432 -8.13683558374495 0.377396996339337 4.57113580178637 0.0381003723037135 4.5633659696564 0.0266297530175141
ENSG00000140090 SLC24A4 protein_coding 14 -0.0202441440816636 3.76808541329481 -0.498508440748486 0.618742718189519 0.793449420944963 -8.13687888147679 0.434982513420013 3.85806791742675 0.224995215279378 3.54885531231883 0.736185075371296
ENSG00000134376 CRB1 protein_coding 1 -0.00644988792160781 3.2628110119515 -0.202439775546389 0.839804720029453 0.92159938017163 -8.13724018122668 0.505236508051076 3.26071012973848 0.354701487917533 3.26792952497959 0.481279647979966
ENSG00000072864 NDE1 protein_coding 16 -0.00301972815617267 3.22713286729084 -0.0976933941095186 0.922285958089992 0.963954959814673 -8.13733027908255 0.528456559643717 3.17969377382781 0.593621818414938 3.34271174954625 1.28301040492698
ENSG00000107938 EDRF1 protein_coding 10 0.0137840343436707 4.06030129861121 0.590742666105907 0.555444080187789 0.747189997016327 -8.13763655660376 0.409622307767742 4.05476128081947 0.0770736856285932 4.0737987965038 0.0419195453766029
ENSG00000100116 GCAT protein_coding 22 0.0130953253330957 3.93795532436418 0.555774797793139 0.579064476741468 0.763898450283181 -8.13767894023456 0.418782166991939 3.9427080635313 0.103049421979532 3.92637592348429 0.106278280531136
ENSG00000150712 MTMR12 protein_coding 5 -0.0184550098994382 5.55333736384449 -0.814303893006948 0.416561697436149 0.636310657617682 -8.13778137799181 0.348836361663537 5.58194221204697 0.0775453898870906 5.48364555186027 0.171923097661967
ENSG00000112874 NUDT12 protein_coding 5 0.0217747849951637 4.29869621181594 0.651044932184836 0.515859183239084 0.717122936037461 -8.13786346244737 0.393139031820342 4.26985079779999 0.156889499880588 4.36897412960028 0.100039060346923
ENSG00000127415 IDUA protein_coding 4 -0.0131053636747558 3.64198829630934 -0.428786147903103 0.668598640032602 0.826009558457094 -8.13810481726259 0.452832536469322 3.66641008769622 0.206274791669933 3.58248793183949 0.140129853988464
ENSG00000137563 GGH protein_coding 8 -0.0137100991074165 3.70762133386789 -0.494698068114797 0.621424848239717 0.795391894336834 -8.13813904828258 0.436047410483321 3.73428319595577 0.238770323047731 3.64266334259924 0.592082392231475
ENSG00000169599 NFU1 protein_coding 2 -0.0189245332972545 4.50753167471368 -0.691805239495566 0.48996331107873 0.696262394062605 -8.13825914703465 0.381702926707657 4.50271263284363 0.0948597806217971 4.519272613088 0.102294380976852
ENSG00000160199 PKNOX1 protein_coding 21 0.0137212602917777 3.93274752819498 0.554369024593621 0.580023924125468 0.764609671733697 -8.13835099871018 0.419172070728683 3.92258443109198 0.0474122850124579 3.95750852840957 0.0492337034742531
ENSG00000166452 AKIP1 protein_coding 11 -0.0103817619277211 3.78165084300475 -0.49763302338811 0.61935847527996 0.794021248707379 -8.13851740440818 0.435295999158074 3.77920745505755 0.0461509138614763 3.78760382454885 0.0432658492125999
ENSG00000144026 ZNF514 protein_coding 2 -0.0310292751321397 4.08078847203217 -0.590829272162792 0.555386172758796 0.747189997016327 -8.13854466476065 0.409622307767742 4.09433750327118 0.15922048116006 4.04777810501349 0.164378885424468
ENSG00000171150 SOCS5 protein_coding 2 -0.0180959642204241 5.2996797568579 -0.796691841484189 0.426694051124425 0.645667188724799 -8.13877750697575 0.353965771693251 5.31095479808312 0.128319739398371 5.27220965641829 0.127875002729342
ENSG00000153179 RASSF3 protein_coding 12 -0.0166254468358416 3.79504869678274 -0.503563469567736 0.615192365180077 0.791346282611096 -8.13897484947244 0.433829537093626 3.8020542651298 0.123911524929637 3.7779805848099 0.204618957492101
ENSG00000171877 FRMD5 protein_coding 15 -0.0172035965724563 5.2236483810473 -0.784411180931837 0.433844176794183 0.651757581514237 -8.13903830331618 0.357304628957914 5.20126195547057 0.0727473695340011 5.27818985427059 0.237816711800892
ENSG00000142178 SIK1 protein_coding 21 -0.047857012982234 4.30003823941553 -0.61822530718225 0.537219073630442 0.733583176044583 -8.1391565362829 0.402162816299594 4.32630902545908 0.599363694473305 4.23603305160033 0.972025466955512
ENSG00000135407 AVIL protein_coding 12 0.00292163667480259 3.17302460481281 0.0965592533188383 0.923185322201115 0.964286883935978 -8.13964238937849 0.52863852611157 3.1990598260208 0.0578436144258208 3.109593338597 0.190728070308643
ENSG00000041988 THAP3 protein_coding 1 -0.00683828835055581 3.46573546832844 -0.343812686014615 0.731393976315376 0.863086011997549 -8.13973497914357 0.473158481039954 3.46440863627999 0.0589523467196062 3.46896811368283 0.0379631011524951
ENSG00000092098 RNF31 protein_coding 14 -0.00581727882526696 3.3493587143349 -0.243874107061037 0.807609889970884 0.904825761855726 -8.13974033204861 0.496040924234895 3.38620045071017 0.224072405418656 3.25959884752971 0.229128794295831
ENSG00000196636 ACN9 protein_coding 7 -0.000455689461638466 3.13822802782459 -0.0158110672314266 0.987402872042852 0.994384508511841 -8.13979911937639 0.545138557544436 3.12673961094759 0.0995998721078809 3.16621798894311 0.138498372845555
ENSG00000153234 NR4A2 protein_coding 2 0.0485432586718181 4.41733895357036 0.673952647378901 0.501217885030926 0.706439275463937 -8.13985768943684 0.387282066768603 4.4180796131209 0.344193102826439 4.41553443757448 0.476875942060554
ENSG00000163170 BOLA3 protein_coding 2 -0.0152529911836157 4.00979808062448 -0.579358352179997 0.563081755005939 0.752646755680635 -8.14003871706153 0.412613795991529 4.0100426527308 0.109758637074886 4.00920221403818 0.213862495841782
ENSG00000176293 ZNF135 protein_coding 19 -0.00489630831189235 3.25680705170766 -0.183920346411097 0.854285826338609 0.928687985672175 -8.14004480427467 0.509122602559278 3.25916690684345 0.0412948038732574 3.25105758646774 0.0638001377343947
ENSG00000158106 RHPN1 protein_coding 8 0.019962135613583 5.50779233950395 0.812593784254981 0.417539217011708 0.637132732903269 -8.14005655740181 0.349287037364477 5.53270241760389 0.154309967868675 5.4471023310423 0.150848157514506
ENSG00000066923 STAG3 protein_coding 7 -0.0182407150656489 4.167942027181 -0.607297338237183 0.544429490064603 0.738561036270988 -8.14007161302328 0.404891764226932 4.15350334921313 0.138874463532162 4.20311989713909 0.21712227160174
ENSG00000169760 NLGN1 protein_coding 3 -0.014602060438053 4.71264797266476 -0.72515630574258 0.469310786581232 0.679383528519145 -8.14039970875947 0.3724496445652 4.73114851625346 0.121177798587747 4.6675739210123 0.138343991259258
ENSG00000175354 PTPN2 protein_coding 18 -0.0138069034935278 4.25312933659846 -0.63620267212607 0.525463608990688 0.72491528933836 -8.14046519957586 0.397410932882725 4.24591969752718 0.0737890419047419 4.27069463906304 0.0603460414814835
ENSG00000007237 GAS7 protein_coding 17 -0.0178217164073382 9.46697817370976 -0.703147177502829 0.482885016151869 0.689664873938595 -8.14112048356505 0.378086053583641 9.50655490554075 0.178105628555097 9.37055486343061 0.353980991511878
ENSG00000173511 VEGFB protein_coding 11 -0.0201921087169699 5.37899503792234 -0.8011083480142 0.424139678372364 0.643144120665014 -8.14123142548861 0.352582582724674 5.35512369157767 0.243382786019763 5.43715431810754 0.3766723054813
ENSG00000092871 RFFL protein_coding 17 0.0131082835619257 4.06900079764112 0.562846684553282 0.574249314821373 0.76008021271299 -8.1414405626709 0.416688943994639 4.03295892847886 0.282796774619721 4.15681189705463 0.653925905509442
ENSG00000130402 ACTN4 protein_coding 19 -0.0175457097300543 7.59255988079147 -0.79886852658745 0.425433994171046 0.644324843180415 -8.14146548990254 0.353229874957604 7.60612310994211 0.138456937725865 7.5595149224972 0.0791749603048419
ENSG00000130653 PNPLA7 protein_coding 9 -0.0289285218160453 4.78678578126263 -0.732557321212687 0.464794439848933 0.676802792353991 -8.14195869983481 0.371034840957106 4.81176141460413 0.212868371632877 4.72593605639424 0.157865006093292
ENSG00000087460 GNAS protein_coding 20 -0.0123141502167792 10.6718588599862 -0.613515661019297 0.540320617023732 0.735952809635086 -8.14206678834184 0.403461889873628 10.6958049699751 0.0764328132280179 10.6135174283768 0.277426165134811
ENSG00000109452 INPP4B protein_coding 4 -0.017346533426725 4.10470751144861 -0.602106022023651 0.547871702498807 0.741612899952219 -8.14223788309168 0.406564847979513 4.11546969482515 0.0879537278660315 4.07848691922214 0.161835046336561
ENSG00000076604 TRAF4 protein_coding 17 0.0119099219696138 3.50423915091007 0.326455177611833 0.744464489337059 0.869759596741231 -8.14233230076103 0.476817054086577 3.48269151249167 0.43250428106512 3.55673703360216 0.939835076132977
